sport,start_time_weekday_cat,start_time_daytime_cat,start_time_season_cat,duration_s,distance_km,calories_kcal,speed_avg_kmh,speed_max_kmh,start_lat,start_long,end_lat,end_long,hydration_l,created_date_year,created_date_month,created_date_day,created_date_hour,created_date_minute,created_date_second,start_time_year,start_time_month,start_time_day,start_time_hour,start_time_minute,start_time_second,end_time_year,end_time_month,end_time_day,end_time_hour,end_time_minute,end_time_second,sport_BADMINTON,sport_BEACH_VOLLEY,sport_CROSSFIT,sport_CROSS_TRAINING,sport_CYCLING_SPORT,sport_CYCLING_TRANSPORTATION,sport_FITNESS_WALKING,sport_ICE_SKATING,sport_ROLLER_SKATING,sport_RUNNING,sport_RUNNING_CANICROSS,sport_SKIING_CROSS_COUNTRY,sport_STAIR_CLIMBING,sport_STRETCHING,sport_SWIMMING,sport_WALKING,sport_WEIGHT_TRAINING,source_INPUT_MANUAL_MOBILE,source_TRACK_MOBILE,start_time_weekday_Friday,start_time_weekday_Monday,start_time_weekday_Saturday,start_time_weekday_Sunday,start_time_weekday_Thursday,start_time_weekday_Tuesday,start_time_weekday_Wednesday,start_time_daytime_AFTERNOON,start_time_daytime_EVENING,start_time_daytime_MORNING,start_time_daytime_NIGHT,start_time_season_AUTUMN,start_time_season_SPRING,start_time_season_SUMMER,start_time_season_WINTER
WALKING,Sunday,MORNING,AUTUMN,2320,2.78,208.331,4.313793103448275,9.0,64.231743,27.729368,64.231804,27.729506,0.13289327687626773,2017,11,19,7,53,20,2017,11,19,7,50,38,2017,11,19,8,29,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
WEIGHT_TRAINING,Sunday,MORNING,AUTUMN,2400,0.0,394.677,0.0,2.400000035762787,64.231743,27.729368,64.231804,27.729506,0.2025800774647887,2017,11,19,11,43,34,2017,11,19,10,43,0,2017,11,19,11,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
WALKING,Sunday,AFTERNOON,AUTUMN,2656,3.4,247.832,4.608433734939759,6.3,64.231882,27.729557,64.231822,27.729544,0.13289327687626773,2017,11,19,17,41,7,2017,11,19,16,56,42,2017,11,19,17,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
WALKING,Monday,NIGHT,AUTUMN,1221,1.14,95.7769,3.361179361179361,7.2,64.231973,27.729237,64.231779,27.72952,0.13289327687626773,2017,11,20,4,26,37,2017,11,20,4,25,25,2017,11,20,4,45,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
WALKING,Monday,AFTERNOON,AUTUMN,2093,2.01,166.575,3.457238413760152,6.3,64.231753,27.729547,64.231798,27.729562,0.13289327687626773,2017,11,20,16,26,19,2017,11,20,16,24,52,2017,11,20,16,59,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
WALKING,Tuesday,NIGHT,AUTUMN,1234,1.16,97.1341,3.384116693679092,6.3,64.232226,27.729458,64.231817,27.729566,0.13289327687626773,2017,11,21,4,37,18,2017,11,21,4,35,52,2017,11,21,4,56,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
WALKING,Tuesday,AFTERNOON,AUTUMN,2554,2.81,218.597,3.960845732184808,6.3,64.231825,27.729545,64.231767,27.729527,0.13289327687626773,2017,11,21,15,43,55,2017,11,21,15,31,22,2017,11,21,16,13,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
WALKING,Wednesday,NIGHT,AUTUMN,1133,1.05,88.5377,3.336275375110327,6.3,64.231777,27.729587,64.231807,27.729504,0.13289327687626773,2017,11,22,4,21,50,2017,11,22,4,18,18,2017,11,22,4,37,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
RUNNING,Wednesday,AFTERNOON,AUTUMN,3633,5.8100000000000005,492.235,5.757225433526012,11.7,64.231792,27.729598,64.231716,27.729533,0.2855424999999999,2017,11,22,15,38,49,2017,11,22,15,34,7,2017,11,22,16,55,55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
WALKING,Thursday,NIGHT,AUTUMN,1053,1.12,88.4722,3.829059829059829,8.1,64.231602,27.72931,64.231707,27.729679,0.13289327687626773,2017,11,23,4,29,23,2017,11,23,4,24,39,2017,11,23,4,42,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
WALKING,Thursday,AFTERNOON,AUTUMN,2904,3.32,253.915,4.115702479338843,7.2,64.231946,27.729558,64.23177,27.7295,0.13289327687626773,2017,11,23,16,32,35,2017,11,23,16,30,25,2017,11,23,17,18,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
WALKING,Friday,NIGHT,AUTUMN,1366,1.15,101.333,3.030746705710102,7.2,64.2318,27.729567,64.231785,27.729546,0.13289327687626773,2017,11,24,4,17,7,2017,11,24,4,15,16,2017,11,24,4,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
WALKING,Saturday,MORNING,AUTUMN,3957,2.88,271.403,2.620166793025019,7.2,64.231759,27.729598,64.231842,27.7295,0.13289327687626773,2017,11,25,8,47,32,2017,11,25,8,22,11,2017,11,25,9,29,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
WALKING,Saturday,AFTERNOON,AUTUMN,2362,2.52,198.784,3.840812870448772,6.3,64.231864,27.729595,64.231872,27.72932,0.13289327687626773,2017,11,25,16,27,5,2017,11,25,15,55,38,2017,11,25,16,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
WALKING,Sunday,MORNING,AUTUMN,2562,2.88,221.909,4.046838407494145,10.8,64.231917,27.729472,64.231822,27.729544,0.13289327687626773,2017,11,26,8,59,43,2017,11,26,8,58,38,2017,11,26,9,41,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
WALKING,Sunday,AFTERNOON,AUTUMN,1858,1.9,152.836,3.681377825618945,6.3,64.231884,27.729529,64.231801,27.729591,0.13289327687626773,2017,11,26,14,17,15,2017,11,26,14,16,8,2017,11,26,14,47,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
SWIMMING,Sunday,AFTERNOON,AUTUMN,1800,1.2,400.357,2.4,2.888888782925076,64.231884,27.729529,64.231801,27.729591,0.17571,2017,11,26,17,55,1,2017,11,26,16,54,0,2017,11,26,17,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
WALKING,Monday,NIGHT,AUTUMN,1153,1.09,91.0218,3.403295750216826,5.4,64.231682,27.729386,64.231894,27.729573,0.13289327687626773,2017,11,27,3,26,10,2017,11,27,3,23,43,2017,11,27,3,42,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
WALKING,Monday,MORNING,AUTUMN,683,1.14,99.855,6.008784773060029,8.1,63.977872,28.002846,63.974103,28.000138,0.13289327687626773,2017,11,27,6,52,12,2017,11,27,6,50,58,2017,11,27,7,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
WALKING,Monday,AFTERNOON,AUTUMN,3088,3.32,260.975,3.870466321243523,6.3,64.231635,27.729499,64.231786,27.729573,0.13289327687626773,2017,11,27,16,31,51,2017,11,27,16,19,25,2017,11,27,17,10,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
WALKING,Tuesday,NIGHT,AUTUMN,1144,1.14,92.8223,3.587412587412587,6.3,64.231808,27.729527,64.231793,27.729558,0.13289327687626773,2017,11,28,4,26,37,2017,11,28,4,22,10,2017,11,28,4,41,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
WALKING,Tuesday,AFTERNOON,AUTUMN,3514,3.95,304.359,4.046670461013091,7.2,64.231702,27.729307,64.231782,27.729534,0.13289327687626773,2017,11,28,15,53,37,2017,11,28,15,52,9,2017,11,28,16,52,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
WALKING,Wednesday,NIGHT,AUTUMN,1116,1.08,89.1729,3.483870967741936,6.3,64.231694,27.729551,64.231769,27.729612,0.13289327687626773,2017,11,29,4,20,57,2017,11,29,4,19,22,2017,11,29,4,37,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
RUNNING,Wednesday,AFTERNOON,AUTUMN,4238,7.14,629.764,6.065125058990089,12.6,64.23152,27.72977,64.231725,27.729575,0.2855424999999999,2017,11,29,16,12,59,2017,11,29,16,11,19,2017,11,29,17,51,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
WALKING,Thursday,NIGHT,AUTUMN,1171,1.11,92.5708,3.412467976088813,6.3,64.231755,27.729735,64.231876,27.729533,0.13289327687626773,2017,11,30,4,22,4,2017,11,30,4,18,37,2017,11,30,4,38,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
WALKING,Thursday,AFTERNOON,AUTUMN,3304,3.37,271.41,3.671912832929782,7.2,64.231732,27.729379,64.231828,27.729614,0.13289327687626773,2017,11,30,15,44,19,2017,11,30,15,39,26,2017,11,30,16,34,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
WALKING,Friday,NIGHT,WINTER,3372,1.21,172.076,1.291814946619217,12.6,64.231898,27.729528,64.232422,27.730523,0.13289327687626773,2017,12,1,4,26,3,2017,12,1,4,21,6,2017,12,1,5,17,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
WALKING,Friday,AFTERNOON,WINTER,1740,2.33,166.763,4.820689655172414,9.0,64.231904,27.729394,64.228638,27.730422,0.13289327687626773,2017,12,1,15,24,35,2017,12,1,15,22,34,2017,12,1,15,58,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
WALKING,Saturday,MORNING,WINTER,2594,2.73,216.699,3.788743253662297,6.3,64.23181,27.729525,64.231823,27.729571,0.13289327687626773,2017,12,2,9,1,38,2017,12,2,8,59,36,2017,12,2,9,42,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
BADMINTON,Saturday,AFTERNOON,WINTER,3600,0.0,542.68,0.0,5.0,64.23181,27.729525,64.231823,27.729571,0.265088,2017,12,3,16,39,25,2017,12,2,11,0,0,2017,12,2,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
WALKING,Saturday,AFTERNOON,WINTER,1057,1.37,99.3549,4.666035950804162,6.3,64.231811,27.729549,64.231778,27.729524,0.13289327687626773,2017,12,2,15,51,40,2017,12,2,15,49,35,2017,12,2,16,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
WALKING,Sunday,MORNING,WINTER,2040,2.36,179.562,4.164705882352941,7.2,64.231823,27.729638,64.231855,27.729579,0.13289327687626773,2017,12,3,8,14,53,2017,12,3,8,12,51,2017,12,3,8,46,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
WALKING,Sunday,AFTERNOON,WINTER,1421,1.87,134.781,4.737508796622097,11.7,64.231663,27.730058,64.231793,27.729478,0.13289327687626773,2017,12,3,14,33,18,2017,12,3,14,32,16,2017,12,3,14,55,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
SKIING_CROSS_COUNTRY,Sunday,AFTERNOON,WINTER,3186,8.03,850.894,9.073446327683616,32.4,64.2318,27.729603,64.231795,27.72963,0.36871936842105263,2017,12,3,16,51,4,2017,12,3,16,49,44,2017,12,3,17,42,51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
WALKING,Monday,NIGHT,WINTER,1115,1.09,89.5637,3.519282511210763,5.4,64.231739,27.72951,64.231863,27.729423,0.13289327687626773,2017,12,4,4,9,25,2017,12,4,4,7,10,2017,12,4,4,25,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
WALKING,Monday,AFTERNOON,WINTER,3061,3.54,269.381,4.163345311989546,8.1,64.23172,27.729676,64.231825,27.729542,0.13289327687626773,2017,12,4,15,49,50,2017,12,4,15,48,49,2017,12,4,16,44,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
WALKING,Tuesday,NIGHT,WINTER,1103,1.06,87.8157,3.459655485040798,6.3,64.231774,27.729722,64.231793,27.729595,0.13289327687626773,2017,12,5,4,20,28,2017,12,5,4,17,25,2017,12,5,4,35,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
WALKING,Tuesday,AFTERNOON,WINTER,2112,2.41,184.47,4.107954545454545,6.3,64.231833,27.72944,64.23178,27.729549,0.13289327687626773,2017,12,5,16,15,58,2017,12,5,16,14,43,2017,12,5,16,49,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
WALKING,Wednesday,MORNING,WINTER,2117,2.35,182.087,3.996221067548417,5.4,64.231684,27.729857,64.231835,27.729535,0.13289327687626773,2017,12,6,8,36,39,2017,12,6,8,35,35,2017,12,6,9,10,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
SKIING_CROSS_COUNTRY,Wednesday,AFTERNOON,WINTER,4157,10.98,1146.18,9.508780370459466,29.7,64.231647,27.729362,64.231786,27.729515,0.36871936842105263,2017,12,6,12,16,59,2017,12,6,12,15,57,2017,12,6,13,25,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
WALKING,Wednesday,AFTERNOON,WINTER,1539,1.98,144.029,4.631578947368421,9.0,64.231923,27.729497,64.231838,27.729541,0.13289327687626773,2017,12,6,16,50,52,2017,12,6,16,48,28,2017,12,6,17,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
WALKING,Thursday,NIGHT,WINTER,1015,1.01,82.2932,3.582266009852216,6.3,64.231721,27.729649,64.231787,27.729471,0.13289327687626773,2017,12,7,4,17,36,2017,12,7,4,16,35,2017,12,7,4,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
WALKING,Thursday,EVENING,WINTER,1923,2.71,204.553,5.073322932917316,9.0,64.231726,27.729185,64.231779,27.729605,0.13289327687626773,2017,12,7,17,4,42,2017,12,7,17,3,6,2017,12,7,17,35,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
WALKING,Friday,NIGHT,WINTER,1093,1.1,89.1487,3.6230558096980783,9.0,64.23181,27.729545,64.231827,27.729535,0.13289327687626773,2017,12,8,4,28,6,2017,12,8,4,27,5,2017,12,8,4,45,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
BADMINTON,Friday,AFTERNOON,WINTER,3600,5.0,542.68,5.0,5.0,64.231688,27.729344,64.231788,27.729556,0.265088,2017,12,10,13,36,59,2017,12,8,16,0,0,2017,12,8,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
WALKING,Friday,EVENING,WINTER,1747,1.94,150.294,3.997710360618203,8.1,64.231688,27.729344,64.231788,27.729556,0.13289327687626773,2017,12,8,17,46,16,2017,12,8,17,44,10,2017,12,8,18,13,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
WALKING,Saturday,MORNING,WINTER,2231,2.53,194.187,4.082474226804123,6.3,64.231721,27.729855,64.231795,27.72968,0.13289327687626773,2017,12,9,9,7,29,2017,12,9,9,5,37,2017,12,9,9,42,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
WALKING,Saturday,AFTERNOON,WINTER,1660,2.01,149.96,4.3590361445783135,9.0,64.231887,27.729421,64.231741,27.729539,0.13289327687626773,2017,12,9,15,18,42,2017,12,9,15,16,17,2017,12,9,15,43,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
WALKING,Sunday,MORNING,WINTER,2281,2.84,209.41,4.482244629548443,9.9,64.231895,27.729544,64.231805,27.729503,0.13289327687626773,2017,12,10,9,30,18,2017,12,10,8,52,51,2017,12,10,9,30,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
SKIING_CROSS_COUNTRY,Sunday,AFTERNOON,WINTER,3562,9.25,970.793,9.348680516563729,34.2,64.231945,27.729751,64.231769,27.729538,0.36871936842105263,2017,12,10,12,26,47,2017,12,10,12,25,40,2017,12,10,13,25,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
WALKING,Sunday,EVENING,WINTER,1006,1.32,95.2522,4.723658051689862,6.3,64.231867,27.729623,64.231856,27.729599,0.13289327687626773,2017,12,10,18,31,58,2017,12,10,18,29,24,2017,12,10,18,46,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
WALKING,Monday,NIGHT,WINTER,1032,1.07,85.5205,3.732558139534884,7.2,64.231896,27.729536,64.231833,27.729554,0.13289327687626773,2017,12,11,4,33,39,2017,12,11,4,32,18,2017,12,11,4,49,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
WALKING,Monday,AFTERNOON,WINTER,2310,2.95,215.243,4.597402597402597,9.0,64.231582,27.729753,64.23177,27.729542,0.13289327687626773,2017,12,11,15,46,26,2017,12,11,15,45,6,2017,12,11,16,23,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
WALKING,Tuesday,NIGHT,WINTER,3084,1.05,154.948,1.22568093385214,6.3,64.231798,27.729561,64.231855,27.729552,0.13289327687626773,2017,12,12,4,18,29,2017,12,12,4,16,33,2017,12,12,5,7,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
WALKING,Tuesday,AFTERNOON,WINTER,1644,1.98,148.058,4.335766423357664,6.3,64.231794,27.729533,64.231713,27.729531,0.13289327687626773,2017,12,12,15,48,3,2017,12,12,15,45,18,2017,12,12,16,12,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
WALKING,Wednesday,NIGHT,WINTER,1629,1.17,110.964,2.5856353591160213,6.3,64.231825,27.729613,64.231722,27.729533,0.13289327687626773,2017,12,13,4,0,40,2017,12,13,3,59,8,2017,12,13,4,26,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
WALKING,Wednesday,EVENING,WINTER,2137,2.3,180.709,3.8745905474964895,6.3,64.231826,27.729495,64.231817,27.729557,0.13289327687626773,2017,12,13,17,24,38,2017,12,13,17,23,1,2017,12,13,17,58,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
WALKING,Thursday,NIGHT,WINTER,1136,1.05,88.6528,3.327464788732394,6.3,64.231787,27.72959,64.231828,27.729539,0.13289327687626773,2017,12,14,4,29,50,2017,12,14,4,27,37,2017,12,14,4,46,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
WALKING,Thursday,AFTERNOON,WINTER,3022,3.68,273.893,4.383851753805427,7.2,64.231894,27.729254,64.231828,27.729533,0.13289327687626773,2017,12,14,16,10,3,2017,12,14,16,8,16,2017,12,14,16,58,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
WALKING,Friday,NIGHT,WINTER,3155,1.24,165.632,1.414896988906497,6.3,64.231769,27.729643,64.23229,27.730527,0.13289327687626773,2017,12,15,4,35,36,2017,12,15,4,31,45,2017,12,15,5,24,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
BADMINTON,Friday,AFTERNOON,WINTER,3600,5.0,542.68,5.0,5.0,64.231721,27.729465,64.231794,27.729505,0.265088,2017,12,15,17,54,48,2017,12,15,16,53,0,2017,12,15,17,53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
WALKING,Friday,EVENING,WINTER,1320,1.46,113.309,3.981818181818182,6.3,64.231721,27.729465,64.231794,27.729505,0.13289327687626773,2017,12,15,17,32,30,2017,12,15,17,30,19,2017,12,15,17,52,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
WALKING,Saturday,MORNING,WINTER,2670,2.59,213.607,3.492134831460673,7.2,64.231537,27.730086,64.23184,27.729467,0.13289327687626773,2017,12,16,8,0,46,2017,12,16,7,59,31,2017,12,16,8,54,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
WALKING,Saturday,AFTERNOON,WINTER,3830,3.68,304.897,3.459007832898172,6.3,64.23173,27.725852,64.231814,27.729782,0.13289327687626773,2017,12,16,16,39,32,2017,12,16,16,38,22,2017,12,16,17,42,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
WALKING,Sunday,MORNING,WINTER,3307,3.09,259.508,3.363773813123677,7.2,64.231986,27.729456,64.23184,27.729537,0.13289327687626773,2017,12,17,8,59,22,2017,12,17,8,46,59,2017,12,17,9,42,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
RUNNING,Sunday,AFTERNOON,WINTER,1665,3.86,391.493,8.345945945945946,12.6,64.23193,27.729594,64.231825,27.729595,0.2855424999999999,2017,12,17,15,15,30,2017,12,17,15,14,10,2017,12,17,15,41,56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
WALKING,Sunday,AFTERNOON,WINTER,800,0.91,69.7516,4.095000000000001,8.1,64.231812,27.729597,64.231733,27.729676,0.13289327687626773,2017,12,17,15,43,44,2017,12,17,15,42,24,2017,12,17,15,55,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
WALKING,Monday,MORNING,WINTER,2847,3.41,255.591,4.31190727081138,7.2,64.232005,27.729139,64.231797,27.729576,0.13289327687626773,2017,12,18,9,38,11,2017,12,18,9,36,22,2017,12,18,10,23,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
WALKING,Monday,AFTERNOON,WINTER,3132,3.99,291.418,4.586206896551724,7.2,64.231643,27.728384,64.231825,27.72956,0.13289327687626773,2017,12,18,14,18,47,2017,12,18,14,17,37,2017,12,18,15,9,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
WALKING,Tuesday,MORNING,WINTER,2467,2.8200000000000003,215.688,4.115119578435347,6.3,64.231688,27.729576,64.231814,27.729519,0.13289327687626773,2017,12,19,7,30,9,2017,12,19,7,28,50,2017,12,19,8,9,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
WEIGHT_TRAINING,Tuesday,MORNING,WINTER,3000,0.0,493.346,0.0,2.400000035762787,64.231688,27.729576,64.231814,27.729519,0.2025800774647887,2017,12,19,14,34,50,2017,12,19,8,33,0,2017,12,19,9,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
WALKING,Tuesday,AFTERNOON,WINTER,1476,1.9,138.179,4.634146341463414,7.2,64.231671,27.729315,64.231747,27.729487,0.13289327687626773,2017,12,19,16,55,26,2017,12,19,16,30,53,2017,12,19,16,55,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
WALKING,Wednesday,MORNING,WINTER,2649,3.05,232.543,4.144960362400906,11.7,64.231927,27.729497,64.231803,27.729564,0.13289327687626773,2017,12,20,8,22,7,2017,12,20,8,4,29,2017,12,20,8,48,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
